Title,Kaltmiete zzgl. Nebenkosten (€/month),Warmmiete (€/month),Nebenkosten (€/month),Heizkosten_1 (€/month),Heizkosten_2 (€/month),Miete pro Stellplatz (€/month),Rooms_number,Surface Area (m^2),Floor,Zip Code,pics_number,energy_efficiency,Year of Construction,Condition,Price per sqm,Real Estate 3,Bezirk,Multiple floors,Deposit,lim_inhabitants,balcony,furnished,garden,Terrasse,pets_allowed,Garage,shower,bath,Einbaukueche,kitchenette,lift,open kitchen,basement,window in bathroom,WG-geeignet,Wohnen auf Zeit in title,nur mit Wohnberechtigungsschein in title,availability_date,days_until_available,Heating_Elektro,Heating_Fernwaerme,Heating_Gas,Heating_Oel,Heating_Luft-/Wasser-Waermepumpe,Heating_Blockheizkraftwerk,Heating_Solar,Heating_Erdwaerme,Heatingsys_Zentralheizung,Heatingsys_Fussbodenheizung,Heatingsys_Etagenheizung,time_lim (in months),accessible,Floor_cov_Parkett,Floor_cov_Fliesen,Floor_cov_Laminat,Floor_cov_Holzdielen,Floor_cov_Kunststoff,Floor_cov_Linoleum,Floor_cov_Stein,district_name
Studio zur Miete,1894.42,2124.71,,,56.0,120.0,3.0,86.0,4.0,10829,4.0,,Neubau,neuwertig,21.8,moovin Immobilien GmbH,Tempelhof-Schöneberg,False,5683.26,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2025-03-01,17.0,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Studio zur Miete,750.0,890.0,,,140.0,,1.0,25.0,,12459,18.0,,Neubau,,30.0,other,Treptow-Köpenick,False,,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Oberschöneweide
Studio zur Miete,1240.0,1600.0,360.0,in Nebenkosten enthalten,,,2.0,77.0,1.0,10999,,,Altbau,neuwertig,16.1,Blueground Germany GmbH,Friedrichshain-Kreuzberg,False,3200.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,Kreuzberg
Wohnung zur Miete,,2877.0,,,,,1.0,45.0,1.0,10119,20.0,,,,63.93333333333333,HOMELIKE INTERNET GmbH,Mitte,False,,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,2025-02-28,16.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,1286.0,1523.0,122.0,,115.0,,2.0,68.0,1.0,12103,5.0,2.0,Neubau,neuwertig,18.91,CAPERA Immobilien Service GmbH,Tempelhof-Schöneberg,False,3858.0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Tempelhof
Wohnung zur Miete,,1710.0,,,,,2.0,38.0,1.0,12047,16.0,,,,45.0,HOMELIKE INTERNET GmbH,Neukölln,False,2600.0,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,2025-04-25,72.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Neukölln
Studio zur Miete,1250.0,1250.0,,,,,2.0,45.0,,10243,17.0,,,,27.78,Privater Anbieter,Friedrichshain-Kreuzberg,False,2500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Kreuzberg
Studio zur Miete,1628.44,1824.59,,,48.0,120.0,3.0,74.0,4.0,10829,4.0,2.0,Neubau,Erstbezug,22.0,moovin Immobilien GmbH,Tempelhof-Schöneberg,False,4885.32,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2025-03-01,17.0,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Wohnung zur Miete,1300.0,1300.0,,,,,2.0,66.0,,13156,10.0,4.0,,,19.7,IMMOBERLIN Inhaber Carsten D. Topel,Pankow,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Niederschönhausen
Studio zur Miete,1113.2,1247.29,,,32.0,120.0,1.5,50.0,2.0,10829,5.0,,Neubau,Erstbezug,22.0,moovin Immobilien GmbH,Tempelhof-Schöneberg,False,3339.6,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2025-03-01,17.0,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Studio zur Miete,827.0,828.0,1.0,in Warmmiete enthalten,,120.0,1.0,30.0,4.0,10829,4.0,2.0,Neubau,Erstbezug,27.57,moovin Immobilien GmbH,Tempelhof-Schöneberg,False,2481.0,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2025-03-01,17.0,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Loft zur Miete,2295.0,2665.0,,,160.0,,3.0,112.0,,12527,18.0,,Altbau,neuwertig,20.49,other,Treptow-Köpenick,False,6885.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Grünau
Studio zur Miete,1380.0,1855.0,475.0,in Nebenkosten enthalten,,,3.0,94.0,4.0,10439,19.0,,Altbau,neuwertig,14.68,Blueground Germany GmbH,Pankow,False,3710.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,False,False,,False,True,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,5000.0,5800.0,800.0,,,,5.0,230.0,3.0,14052,10.0,5.0,Altbau,neuwertig,21.74,Firma DAHLER & COMPANY Berlin GmbH & Co. KG,Charlottenburg-Wilmersdorf,False,,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,,,False,False,False,True,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Westend
Studio zur Miete,1150.0,1400.0,,,250.0,,2.0,50.0,,12459,8.0,,Neubau,,23.0,other,Treptow-Köpenick,False,,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Oberschöneweide
Studio zur Miete,1770.85,1985.49,,,30.0,120.0,3.0,76.0,7.0,10829,14.0,2.0,Neubau,Gepflegt,23.1,moovin Immobilien GmbH,Tempelhof-Schöneberg,False,5312.55,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2025-03-01,17.0,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Studio zur Miete,1259.0,1259.0,,,,,2.0,50.0,0.0,13407,10.0,1.0,Neubau,,25.13,Privater Anbieter,Mitte,False,,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,2025-02-12,0.0,True,False,False,False,False,False,False,False,True,True,False,,False,False,False,False,False,False,False,False,Reinickendorf
Wohnung zur Miete,2351.0,2739.0,289.0,,117.0,,4.0,117.0,,10625,3.0,,Altbau,,20.01,Berlinhaus Verwaltung GmbH,Charlottenburg-Wilmersdorf,False,7053.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Charlottenburg
Studio zur Miete,1677.76,1876.25,,,48.0,120.0,3.0,74.0,5.0,10829,5.0,,Neubau,Erstbezug,22.4,moovin Immobilien GmbH,Tempelhof-Schöneberg,False,5033.28,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2025-03-01,17.0,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Wohnung zur Miete,3400.0,4200.0,400.0,,400.0,,4.0,220.0,0.0,10707,16.0,5.0,Altbau,,15.45,SCHNORR & PARTNER IMMOBILIEN,Charlottenburg-Wilmersdorf,False,10200.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Westend
Wohnung zur Miete,700.59,923.56,120.87,,102.1,,2.0,48.0,5.0,13089,12.0,2.0,Neubau,,14.49,GESOBAU AG,Pankow,False,2101.77,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,True,True,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,Heinersdorf
Wohnung zur Miete,1998.96,2373.96,275.0,,100.0,,3.0,83.0,3.0,10249,10.0,2.0,Neubau,,24.0,ZBVV - Zentral Boden Vermietung und Verwaltung GmbH,Friedrichshain-Kreuzberg,False,5996.88,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Friedrichshain
Studio zur Miete,1958.19,2044.69,,,31.0,120.0,3.0,84.0,7.0,10829,7.0,2.0,Neubau,Gepflegt,23.1,moovin Immobilien GmbH,Tempelhof-Schöneberg,False,5874.57,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2025-03-01,17.0,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Wohnung zur Miete,1232.5,1514.59,173.59,,108.5,,2.0,72.0,4.0,13158,9.0,2.0,Neubau,,17.04,GESOBAU AG,Pankow,False,3697.5,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,2025-02-15,3.0,False,True,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Wilhelmsruh
Wohnung zur Miete,1900.0,2207.76,307.76,,115.0,150.0,2.0,87.0,0.0,10779,19.0,1.0,Neubau,neuwertig,21.61,EverReal GmbH,Tempelhof-Schöneberg,False,5700.0,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,Wilmersdorf
Studio zur Miete,1499.0,1792.76,248.76,in Warmmiete enthalten,,,2.0,55.0,3.0,10439,8.0,,Neubau,,27.12,Urban Ground GmbH,Pankow,False,4497.0,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,True,6.0,False,False,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,1150.0,1310.0,100.0,,60.0,,1.0,37.0,2.0,10437,7.0,,Altbau,,31.08,ohne-makler.net - Immobilien selbst vermarkten,Pankow,False,3450.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,True,False,False,False,False,False,True,False,False,,False,True,False,False,False,False,False,False,Prenzlauer Berg
Studio zur Miete,2150.0,2587.0,437.0,in Warmmiete enthalten,,,3.0,89.0,6.0,10557,21.0,2.0,Neubau,neuwertig,24.16,Engel & Völkers Berlin Mitte GmbH,Mitte,False,,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,True,False,,False,True,True,False,False,False,False,False,Moabit
Wohnung zur Miete,,1325.0,,,,,1.0,35.0,2.0,10439,16.0,,,,37.85714285714285,HOMELIKE INTERNET GmbH,Pankow,False,1500.0,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,2025-03-07,23.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Prenzlauer Berg
Studio zur Miete,1032.0,1248.1,216.1,in Warmmiete enthalten,,,1.0,39.0,2.0,10315,11.0,,Neubau,,26.27,Urban Ground GmbH,Lichtenberg-Hohenschönhausen,False,3096.0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,2025-05-01,78.0,False,False,False,False,False,False,False,False,False,False,True,12.0,False,True,False,False,False,False,False,False,Friedrichsfelde
Studio zur Miete,1234.0,1549.0,190.0,in Warmmiete enthalten,,,2.0,47.0,4.0,10709,9.0,,Neubau,,25.82,Urban Ground GmbH,Charlottenburg-Wilmersdorf,False,3702.0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,2025-03-01,17.0,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False,False,False,False,Wilmersdorf
Wohnung zur Miete,,710.0,,,,,7.0,90.0,6.0,13347,10.0,,,,7.888888888888889,HOMELIKE INTERNET GmbH,Mitte,False,910.0,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Wedding
Wohnung zur Miete,,1990.0,,,,,2.0,40.0,3.0,10625,16.0,,,,49.75,HOMELIKE INTERNET GmbH,Charlottenburg-Wilmersdorf,False,3980.0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Charlottenburg
Wohnung zur Miete,,1249.0,,in Warmmiete enthalten,,,1.0,26.0,5.0,10249,10.0,3.0,Neubau,neuwertig,48.03846153846154,von Velsen Immobilien,Friedrichshain-Kreuzberg,False,1249.0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,2025-08-16,185.0,False,True,False,False,False,False,False,False,False,True,False,,True,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,,2413.0,,,,,1.0,26.0,0.0,10585,16.0,,,,92.8076923076923,HOMELIKE INTERNET GmbH,Charlottenburg-Wilmersdorf,False,1000.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Charlottenburg
Wohnung zur Miete,890.0,1035.0,145.0,in Warmmiete enthalten,,75.0,2.0,53.0,5.0,13409,28.0,4.0,Neubau,Gepflegt,16.69,other,Mitte,False,,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,2025-05-01,78.0,False,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Reinickendorf
Wohnung zur Miete,,2338.0,,,,,1.0,35.0,0.0,10827,17.0,,,,66.8,HOMELIKE INTERNET GmbH,Tempelhof-Schöneberg,False,1000.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Studio zur Miete,1499.0,1792.76,248.76,in Warmmiete enthalten,,,2.0,55.0,3.0,10439,8.0,,Neubau,,27.12,Urban Ground GmbH,Pankow,False,4497.0,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,True,6.0,False,False,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,,2600.0,,,,,4.0,110.0,2.0,10115,12.0,,,,23.63636363636364,HOMELIKE INTERNET GmbH,Mitte,False,1000.0,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Mitte
Wohnung zur Miete,,1970.0,,,,,1.0,37.0,0.0,10437,15.0,,,,53.24324324324324,HOMELIKE INTERNET GmbH,Pankow,False,2000.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-04-22,69.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,,2400.0,,,,,2.0,51.0,8.0,10963,21.0,,,,47.05882352941177,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,4500.0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-04-21,68.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Tiergarten
Wohnung zur Miete,2048.8,2248.8,100.0,,100.0,,2.0,78.0,5.0,10117,5.0,,,neuwertig,26.0,other,Mitte,False,6146.4,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,,,False,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Mitte
Wohnung zur Miete,576.0,994.0,226.0,,192.0,,2.0,73.0,4.0,12309,11.0,5.0,Neubau,,7.79,Vonovia Kundenservice GmbH,Tempelhof-Schöneberg,False,1728.0,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,2025-03-12,28.0,False,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Lichtenrade
Wohnung zur Miete,1440.0,1590.0,150.0,in Warmmiete enthalten,,,2.0,40.0,1.0,10719,11.0,,Altbau,neuwertig,36.0,Firma DAHLER & COMPANY Berlin GmbH & Co. KG,Charlottenburg-Wilmersdorf,False,5000.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Wilmersdorf
Wohnung zur Miete,,2828.0,,,,,1.0,27.0,0.0,10243,14.0,,,,104.74074074074076,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,1000.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,,2930.0,,,,,1.0,34.0,0.0,10587,22.0,,,,86.17647058823529,HOMELIKE INTERNET GmbH,Charlottenburg-Wilmersdorf,False,1000.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Charlottenburg
Wohnung zur Miete,850.0,1135.0,185.0,,100.0,,1.0,43.0,0.0,12555,8.0,,Neubau,Erstbezug,19.77,other,Marzahn-Hellersdorf,False,2550.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Köpenick
Studio zur Miete,5000.0,5585.0,585.0,in Warmmiete enthalten,,,4.0,146.0,,10405,17.0,1.0,Neubau,,34.25,Engel & Völkers Berlin Mitte GmbH,Pankow,False,,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,True,False,False,True,False,True,False,,False,False,True,False,False,False,False,True,Prenzlauer Berg
Wohnung zur Miete,,2678.0,,,,,1.0,36.0,0.0,10625,24.0,,,,74.38888888888889,HOMELIKE INTERNET GmbH,Charlottenburg-Wilmersdorf,False,1000.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Charlottenburg
Wohnung zur Miete,,1298.0,,,,,1.0,29.0,4.0,10317,40.0,,,,44.75862068965517,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,1947.0,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-04-21,68.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Rummelsburg
Studio zur Miete,1558.0,1848.36,290.36,in Warmmiete enthalten,,,3.0,72.0,0.0,10319,9.0,,Neubau,,21.46,Urban Ground GmbH,Lichtenberg-Hohenschönhausen,False,4674.0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,2025-04-01,48.0,False,False,False,False,False,False,False,False,False,False,True,12.0,False,True,False,False,False,False,False,False,Rummelsburg
Wohnung zur Miete,,1390.0,,,,,1.0,34.0,4.0,10249,9.0,3.0,Neubau,neuwertig,40.88235294117647,von Velsen Immobilien,Friedrichshain-Kreuzberg,False,1390.0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,2025-08-16,185.0,False,True,False,False,False,False,False,False,False,True,False,,True,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,1390.0,1890.0,500.0,,200.0,,2.0,90.0,4.0,10711,17.0,3.0,Altbau,neuwertig,15.44,PROGENEA GmbH & Co. Liegenschaften KG,Charlottenburg-Wilmersdorf,False,4000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-02-15,3.0,False,True,False,False,False,False,False,True,True,False,False,,False,True,False,False,False,False,False,False,Halensee
Wohnung zur Miete,,2522.0,,,,,1.0,27.0,0.0,10243,15.0,,,,93.4074074074074,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,1000.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,2300.0,2990.0,690.0,in Warmmiete enthalten,,236.0,3.5,125.0,1.0,10823,11.0,,Neubau,neuwertig,18.34,EverReal GmbH,Tempelhof-Schöneberg,False,6900.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2025-03-01,17.0,False,False,False,False,False,False,False,False,False,True,False,,True,False,False,False,False,False,False,False,Schöneberg
Wohnung zur Miete,1850.0,2150.0,200.0,,100.0,,3.0,86.0,2.0,12105,9.0,,Neubau,,21.51,ohne-makler.net - Immobilien selbst vermarkten,Tempelhof-Schöneberg,False,,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,2025-04-01,48.0,False,False,True,False,False,False,False,False,True,False,False,,False,True,True,True,False,False,False,False,Mariendorf
Wohnung zur Miete,,2604.0,,,,,3.0,30.0,5.0,13357,18.0,,,,86.8,HOMELIKE INTERNET GmbH,Mitte,False,1000.0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-05-05,82.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Gesundbrunnen
Wohnung zur Miete,1769.0,2047.0,207.0,,71.0,,2.5,88.0,5.0,10243,10.0,,Neubau,neuwertig,20.0,berlinraum,Friedrichshain-Kreuzberg,False,5307.0,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,False,False,,False,True,True,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,,2498.0,,,,,1.0,22.0,1.0,10245,8.0,,,,113.54545454545456,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,1000.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,2070.0,2570.0,250.0,,250.0,150.0,2.5,90.0,6.0,10715,15.0,2.0,Neubau,neuwertig,23.0,other,Charlottenburg-Wilmersdorf,False,6210.0,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,True,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Wilmersdorf
Wohnung zur Miete,,2999.0,,,,,3.0,65.0,5.0,10178,18.0,,,,46.13846153846154,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,2000.0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-04-21,68.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Mitte
Wohnung zur Miete,1135.57,1439.57,202.0,,102.0,,3.0,81.0,,12305,7.0,4.0,Neubau,,13.93,Vonovia Kundenservice GmbH,Neukölln,False,3406.71,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,2025-03-01,17.0,False,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Lichtenrade
Wohnung zur Miete,,2800.0,,,,,3.0,85.0,2.0,10115,17.0,,,,32.94117647058823,HOMELIKE INTERNET GmbH,Mitte,False,2800.0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-04-01,48.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Charlottenburg
Studio zur Miete,1445.64,1680.14,134.0,,100.5,,2.0,67.0,,13156,9.0,,Altbau,,20.88,OWNR Deutschland GmbH,Pankow,False,4197.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Niederschönhausen
Wohnung zur Miete,830.0,1030.0,100.0,,50.0,50.0,1.0,45.0,3.0,12349,26.0,,Neubau,neuwertig,18.44,ohne-makler.net - Immobilien selbst vermarkten,Neukölln,False,2400.0,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,True,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Buckow
Wohnung zur Miete,1358.49,1695.18,207.19,,129.5,,4.0,86.0,1.0,12629,13.0,2.0,Neubau,,15.74,GESOBAU AG,Marzahn-Hellersdorf,False,,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,False,True,False,,True,False,False,False,False,False,False,False,Hellersdorf
Wohnung zur Miete,,1680.0,,,,,2.0,60.0,2.0,12047,27.0,,,,28.0,HOMELIKE INTERNET GmbH,Neukölln,False,1680.0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,2025-04-19,66.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Neukölln
Wohnung zur Miete,,2200.0,,,,,2.0,60.0,3.0,10179,10.0,,,,36.66666666666666,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,2200.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-03-11,27.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Mitte
Studio zur Miete,1276.02,1475.0,198.98,in Warmmiete enthalten,,,1.0,56.0,5.0,10318,14.0,,Neubau,,22.45,Urban Ground GmbH,Lichtenberg-Hohenschönhausen,False,3828.06,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,2025-03-01,17.0,False,False,False,False,False,False,False,False,False,False,True,12.0,False,False,False,False,False,False,False,False,Karlshorst
Studio zur Miete,1820.0,2183.0,363.0,in Warmmiete enthalten,,110.0,4.0,97.0,,13629,16.0,1.0,Neubau,neuwertig,18.76,Engel & Völkers Berlin Mitte GmbH,Charlottenburg-Wilmersdorf,False,,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,True,False,,False,True,True,False,False,False,False,False,Siemensstadt
Wohnung zur Miete,1300.0,1500.0,,in Warmmiete enthalten,,,2.0,45.0,2.0,10707,20.0,,Altbau,neuwertig,28.75,ADEN Immo GmbH,Charlottenburg-Wilmersdorf,False,2600.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,,,False,False,True,False,False,False,False,False,True,False,False,,False,False,False,True,False,False,False,False,Wilmersdorf
